x_1,x_2,Caught
-0.0307604,-0.466374,no
-0.0577189,-0.527778,no
-0.0535714,-0.396784,no
0.0521889,-0.417251,no
-0.0162442,-0.167544,no
-0.0639401,-0.0856725,no
-0.0618664,-0.0160819,no
-0.00380184,0.00438596,no
0.0418203,0.204971,no
0.0791475,0.19269,no
0.0459677,0.254094,no
0.118548,0.19269,no
0.110253,0.0862573,no
0.10818,-0.0692982,no
0.166244,-0.024269,no
0.141359,0.0657895,no
0.143433,0.168129,no
0.170392,0.19269,no
0.10818,0.299123,no
0.118548,0.319591,no
0.126843,0.393275,no
-0.0867512,0.42193,yes
-0.0473502,0.507895,yes
0.0252304,0.520175,yes
0.0625576,0.552924,yes
-0.00587558,0.442398,yes
-0.0514977,0.573392,yes
-0.08053,0.507895,yes
-0.153111,0.552924,yes
-0.111636,0.54883,yes
-0.163479,0.49152,yes
-0.25265,-0.188012,yes
-0.246429,-0.0365497,yes
-0.321083,-0.433626,yes
-0.331452,-0.605556,no
-0.385369,-0.515497,yes
-0.399885,-0.62193,yes
-0.124078,-0.126608,yes
-0.316935,-0.228947,yes
-0.294124,-0.134795,no
-0.153111,0.184503,no
-0.353062346,-0.673901813,no
-0.227125804,0.44731976,yes
0.092897668,-0.753524192,no
0.148242519,-0.718473079,no
-0.001512492,0.162927862,no
0.045335014,0.209825732,no
0.144346128,-0.687207537,no
-0.13807064,0.552417323,yes
-0.163859518,0.111343142,yes
-0.195357423,0.401145698,yes
0.186340497,0.521862336,yes
-0.493403213,0.060078816,yes
-0.091852703,-0.121781561,no
-0.104281241,-0.545579876,no
-0.208880582,0.15980217,yes
0.242393245,-0.444768407,no
0.149862516,-0.104829109,no
-0.499493858,0.016449462,yes
0.14708703,0.176694848,no
-0.202654867,-0.184503123,no
0.093351892,-0.084817481,no
0.113395454,0.206269612,no
0.251521287,-0.249621239,no
-0.071667367,0.380278437,yes
0.180550642,-0.49845242,no
-0.18110124,-0.754390802,no
0.277853887,0.248443724,no
-0.013270918,-0.487471449,no
-0.015021069,0.369673419,yes
-0.003086907,0.21570428,no
0.214114904,0.451763197,no
0.04526842,-0.623506478,no
-0.134170616,-0.750422412,no
-0.055192833,-0.085694431,no
-0.456429623,0.304573427,yes
-0.449309379,0.252139505,yes
-0.334600475,0.281089671,yes
0.141552877,-0.68735638,no
-0.247883789,-0.446524637,no
-0.048672483,-0.794816139,no
-0.196443036,-0.609495121,no
-0.499033662,-0.483780512,yes
-0.041081533,-0.337171872,no
-0.281017644,-0.021163907,no
-0.175648898,-0.160797694,no
-0.467887256,-0.036060639,yes
-0.41606452,0.509238108,yes
0.290919383,0.002818175,no
0.022191316,0.101623959,no
-0.421585674,0.390272429,yes
0.131270102,-0.199910877,no
-0.41008228,-0.672804066,yes
-0.355537166,0.277316594,yes
-0.357608572,0.521703881,yes
-0.305715711,0.383035231,yes
-0.026072855,0.371250263,yes
-0.117572205,-0.028814623,yes
-0.241497861,-0.045823532,yes
-0.18033413,0.006288847,yes
0.263928333,-0.199201151,yes
-0.328143369,-0.628284855,no
-0.298504565,-0.719930325,no
-0.116435772,-0.415485151,no
-0.467803462,-0.118666152,yes
0.069119269,-0.519057341,no
-0.042715034,0.330065584,yes
-0.338509496,0.075443642,yes
-0.160955434,0.15532539,yes
-0.075113895,0.527234625,yes
-0.42933428,-0.328234545,no
-0.163838867,0.596361426,yes
-0.451163976,-0.368855018,yes
0.047732601,0.089645456,no
-0.207188751,0.029607997,yes
0.129997429,-0.761443568,no
-0.170314311,0.260244279,yes
0.166697757,-0.661804318,no
0.109668675,-0.022146226,no
0.029527133,0.120550695,no
-0.381085193,-0.680666792,yes
-0.037306841,-0.169670727,no
0.238637063,-0.339791849,no
0.179406401,0.366148059,no
-0.445413685,0.487733581,yes
-0.131739438,-0.373018851,no
0.258166525,0.321476498,no
-0.171444749,-0.054362931,yes
0.022352105,0.460447825,yes
0.217517804,-0.648380153,no
0.164822471,-0.560093068,no
0.105616831,-0.473569166,no
-0.496378496,-0.530398708,yes
-0.290769802,0.392829984,no
-0.355183689,-0.190331345,yes
-0.117563259,0.450450629,yes
0.2124443,0.244093364,no
-0.335886916,-0.422081355,yes
-0.218344245,0.425989755,yes
0.266494803,-0.417087749,no
0.010730667,0.115756296,no
0.143208489,0.572902228,yes
-0.496395865,0.24764736,yes
0.019850775,-0.314249802,no
-0.494329879,0.402647683,yes
-0.106647575,-0.008673531,yes
-0.003190484,0.509732112,yes
-0.425604613,0.214943258,yes
0.01205282,0.438471132,yes
-0.423334242,-0.229209591,yes
-0.185308754,-0.219660305,no
-0.214217862,0.571757445,yes
-0.317685765,-0.341480122,no
0.142917216,0.085643248,no
-0.321577135,0.159965279,yes
-0.081013092,0.019441722,no
-0.259388576,-0.051065053,yes
-0.017288975,-0.575780779,no
-0.00865689,0.400913222,yes
0.012375097,-0.276193526,no
0.267964697,-0.49294225,no
-0.222008398,-0.28870081,no
0.172367388,-0.472349667,no
0.131261048,-0.238416321,no
0.241792019,-0.239151425,no
0.122210497,-0.181394111,no
0.053460951,-0.054158732,no
-0.212282802,-0.490597818,no
-0.40454458,-0.530629281,yes
-0.376273129,-0.362781393,yes
-0.405162688,0.009202685,yes
-0.357640701,-0.182995682,yes
-0.053497948,-0.536777836,no
-0.291504321,-0.035869481,yes
0.20878861,-0.216039885,no
-0.025556168,0.269255291,yes
-0.440391638,-0.720765697,yes
0.190214252,-0.731429902,no
0.126238559,-0.428763099,no
-0.330991121,-0.013385985,yes
-0.318515858,0.066865967,yes
-0.162576039,-0.726547666,no
0.003024477,-0.713367763,no
-0.090906687,-0.483574231,no
0.163344856,0.292706672,no
0.11745137,-0.104361595,no
0.051692947,-0.497776961,no
-0.439466516,0.245815067,yes
0.203431012,0.008704983,no
0.24735643,0.068794172,no
-0.28638208,0.129633422,yes
0.033368969,-0.670342307,no
-0.222783689,-0.148692165,yes
-0.279307542,0.432386382,yes
0.103908134,0.103063821,no
-0.220479984,-0.767023689,no
-0.221229893,0.020370545,yes
0.105959973,-0.124516131,no
0.005364408,0.102089837,no
-0.186303314,0.08037445,yes
0.078710485,0.048474655,no
-0.039044637,0.18299267,yes
0.028972188,-0.022513756,no
-0.247013439,0.352598048,yes
0.26144865,0.380517179,no
-0.1457531,-0.468685587,no
0.029889896,0.101262811,no
-0.202122212,-0.326695304,no
0.134332634,-0.639854048,no
-0.407416691,0.553159442,yes
-0.409437782,0.461777877,yes
0.257016557,-0.522999722,no
0.110032687,-0.525418105,no
0.258966886,-0.458261052,no
0.153830511,0.10749309,no
-0.147358394,0.446659308,yes
0.147368278,-0.414258492,yes
-0.038740092,-0.489270813,no
0.2255192,0.277620127,no
0.269508245,-0.665651165,no
0.124828789,0.508144045,yes
0.171627811,-0.424294526,no
0.005051999,-0.04760931,no
-0.354588248,0.371263092,yes
-0.477386588,-0.686932229,yes
-0.241169031,0.28161654,yes
0.093757932,-0.772219945,no
-0.29988892,-0.674871547,no
-0.162478092,0.172094159,yes
0.196825571,-0.145667646,no
-0.348015389,-0.259283898,yes
0.140357932,-0.684289246,no
-0.046348609,-0.149153784,no
-0.239294652,0.562209737,yes
-0.457855972,0.253740271,yes
-0.108193485,0.597532159,yes
0.005202647,-0.544449422,yes
0.176351564,-0.572453628,no
0.127650999,-0.340937569,no
0.24868221,-0.497501826,no
-0.316899085,-0.429412729,no
